,textID,tweet_text
1281,1576042848985620480,"RT @new27brigade: 10/1.  俄方視角，正當俄軍在烏東前線瀕臨崩之際，以及動員造成的國內混亂，莫斯科正在舉行愛國音樂會，普粉們在紅場下高潮中，整個聚會就和台灣某政治粉一樣自High到不行

#滑天下之大稽的自欺欺人"
1282,1576042848998203392,@cominginhot1965 @SnicklefritzThe @upton1144 @TeamPelosi @TBates314 @dailykos I'll throw you a bone but give the feast to Ukraine.  Big FU.
1283,1576042849237630977,RT @Amie_FR: Russians are sending men without dog tags to Ukraine. So Zelensky is asking them to tattoo their names on their bodies “so we…
1284,1576042849618915328,RT @jgcOCANADA: @ashley_ehasz 1) Fitzpatrick has close relations w an #antiLGBTQ religious faction in Ukraine; here they paid his way to th…
1285,1576042849627357184,@ShuForCongress @1Nicdar Russia can withdrawl and pay reparations to Ukraine.
1286,1576042849866375168,RT @MacaesBruno: India abstains on UN resolution to condemn Russia’s annexation of Ukrainian land. Stunning
1287,1576042850273267713,RT @BorisJohnson: Vladimir Putin your speech is a fraud and a disgrace. The world must never accept your sham referendums or your cruel and…
1288,1576042850600775681,"RT @Flash_news_ua: ⚡️Next week, the US will announce another ""immediate"" package of weapons for Ukraine, says Jake Sullivan, the US preside…"
1289,1576042850609147904,RT @funguy6113: You can’t make this stuff up. Moscow Mitch needs to go! https://t.co/BW7992cHTj
1290,1576042850520735746,#ВоїниСвітла 🇺🇦 #ЗСУ https://t.co/4klNSdsWsz
1291,1576042851527294977,"RT @livedoornews: 【併合宣言受け】ゼレンスキー大統領 NATO加盟の正式申請を表明
https://t.co/45XTAJJi3G

ゼレンスキー氏は、ウクライナとNATOの関係について、「すでに事実上の同盟関係だ」と述べた上で、迅速な加盟を求め、申請書に署名…"
1292,1576042851770994688,RT @MariiaLoniuk: #пескрим #ніколинепробачимо #Україна https://t.co/DGDQGRocJX
1293,1576042852270100480,"RT @WithinSyriaBlog: A few years ago, Ukraine biggest ally, the US, unlawfully recognized the occupied Syrian Golan Heights as a part of Is…"
1294,1576042852886654976,@NATO @jensstoltenberg #NATOCOLONIZATION Yeah I said It
1295,1576042853222223872,RT @infobaeamerica: Zelensky: “Ucrania no negociará con Rusia mientras Putin sea el presidente” https://t.co/j103WaG8OG
1296,1576042853230223360,RT @saintjavelin: It is objectively hilarious that the little man announces such big plans while his army gets its ass kicked and thousands…
1297,1576042853939417088,RT @HeerJeet: Here's the video. https://t.co/wrL9LRxgYU
1298,1576042853939130370,👀 👇 😎 https://t.co/a8V6WH6JW8
1299,1576042854363037696,"The details of what has been said many a time on this site; preparations for  the US to fight a long war with Russia, down to the last Ukrainian 

A timeline of enacting $49 billion in military aid for Ukraine https://t.co/voXx9EzFD4"
1300,1576042854782480384,"to think that Russia's disinfo operations, ramped up as a counter-revolutionary response to the Maidan protests in 2013/14, were in no small part an effort to prime ""the people"" for what's happening now. (Hence, Putin's claim it's a culmination of the multipolar world.)"
1301,1576042853520015360,"@NormTive @HankRearden_37 @Cernovich Again, as someone literally born into the Soviet Union, I reject the notion that he is in favor of 'multipolarity'.  Part if his speech expressed his grievance against the former leaders letting the Soviet Union fall apart to begin with. Many are only hearing the bits they like. https://t.co/v0THnAY7fT"
1302,1576042855549718529,"RT @MargiNowak: Please share. No paywall.

Russian opposition leader Alexei Navalny is serving a nine-year sentence in a maximum-security p…"
1303,1576042855730016256,"@DanRather Don't know any that sees Putin as an ally, but our affirmative action VP thinks North Korea is one of our greatest! 🤦‍♂️"
1304,1576042856011436032,"RT @rulajebreal: .@CPAC deleted this pro-Putin tweet.
Additional proof CPAC stands for authoritarianism, rather than conservatism. https://…"
1305,1576042856233390080,RT @JackPosobiec: Putin just said the West is pushing gender change experimentation on children and doing the work of Satanism
1306,1576042856245972992,"RT @RepThomasMassie: Congressional leaders put funding for EVERYTHING in one bill, so if anyone votes no (for instance because they don’t b…"
1307,1576042855025430528,Some villagers in #Russia breaking their hands with a hammer inorder to avoid mobilization. https://t.co/Xb1uQZQqBP
1308,1576042856757620736,RT @WarMonitor3: Drobysheve is in full Ukrainian control https://t.co/XzM1Vu6zCE
1309,1576042856661540864,Lmaoo exactly why everyone said fuck nordstream Russia should be fucking minced to pieces at the international stage and they try to tell everyone it’s fucking sabotage fuck outta here. https://t.co/yo3fUnNccL
1310,1576042857273921536,RT @duty2warn: Tucker Carlson is a celebrity in Russia. What does that tell you?
1311,1576042857344868352,RT @FiorellaIsabelM: Full speech in English https://t.co/CWYo9LUoqz
1312,1576042857521369089,"RT @PeterObiUpdates: HE Peter Obi visited Seyi Makinde, the Governor of Oyo State as part of his consultations ahead of the 2023 general el…"
1313,1576042857533624320,"@FPWellman .Putin knows as soon as GOP takes over again, it will be the end of Ukraine, America, Democracy and everything we the people have gained in the last 80 years as Americans. It’s just a matter of time."
1314,1576042857961775105,RT @HawazGirmay: &gt;500K Ppl have died from war &amp; famine in the Tigray region of northern 🇪🇹 in Z past #698Days.&amp; 126k women &amp; girls were rap…
1315,1576042858745847810,"RT @AnibalGarzon: Europa, EEUU, y la OTAN, que presumen de Democracia no reconocen la anexión de Donetsk, Lugansk, Jersón y Zaporiyia, a Ru…"
1316,1576042858771283968,"RT @DmytroKuleba: By attempting to annex Ukraine’s Donetsk, Luhansk, Zaporizhzhia and Kherson regions, Putin tries to grab territories he d…"
1317,1576042858809020423,"RT @TalebSahara: Ahora que todos se escandalizan por el anuncio de Putin de anexionar territorio ucraniano, debemos recordar que la primera…"
1318,1576042858691239937,"@Kellyring @JimlikesBB @BconnectedJ @srasberry1 @hrt6017 @therealBFizzzle @ChubbsNShooter @CommentPleasure @justasimplema20 @Breakfast_Fan @JamesLauder12 @RealDocBrent @2ndchancerance @jbizzy6969 @SydReflux @NotBadgers @howienudet @antiLibmob @LauraTrombley1 @krystna1206 @ThereseOSulliv2 @GrantFelldin @Hunnyrabbit681 @ErasmusPapa_ @PruBaker_10 @TruthofSoldiers @gopisdirty @Tom_Neverwinter @tip_ct @ValSunshine59 @CarrieAMaze23 @GolfMichigan76 @JesseASweeney @HamRadioJoe @PatienceTryer @ChiefGreyCloud @AnnoyedTaurus @DMHandsome6011 @AngryAvians @CraigCastleber1 @LeoLikesFacts @teamphil @GH719 @cg_sands4 @FanDoug @KarlK69291762 @marie745640 @BulldogMama1 @ATMOT4 @TheDemocrats Results like passing an infrastructure bill, getting vaccines distributed, pulling NATO back together, those sorts of results?

Where's the ""debacle""? You sound like just another sore loser to me. You're backing a prospective felon and a notorious sex pest."
1319,1576042858809012225,"RT @HHi39377260: Imagine he is one of thousands in the biggest referral hospital, what could the conditions in small towns be?

World hear…"
1320,1576042859081236480,"RT @MargiNowak: Please share. No paywall.

Russian opposition leader Alexei Navalny is serving a nine-year sentence in a maximum-security p…"
1321,1576042859051958272,"RT @chengwanzi: シュトルテンベルグ:
「NATOはロシアと直接軍事衝突することはなく、NATOはロシアによるウクライナ領土の併合を非難しているが、NATOは紛争の当事国ではない...今、ウクライナのNATO加盟を受け入れることはできない」. https://t.…"
1322,1576042859337519105,"RT @IntelDoge: Seen here, footage from Eastern Ukraine, September 2022, a thermal imaging drone from KRAKEN, guides indirect tank fire towa…"
1323,1576042859505274880,"RT @leslibless: Only $1 billion is going towards Americans.. The rest is for new SS agents, their salaries, and the most $ is for Ukraine!"
1324,1576042860129923072,RT @AdamParkhomenko: So they’re traitors AND cowards
1325,1576042860230475777,"RT @hodgetwins: This Russia/Ukraine stuff is heating up, not good"
1326,1576042860314361857,RT @johnrich: This is no time for dementia.
1327,1576042860666724353,"RT @13Hellis_13: ах хах ха.... Или они выгонят нахрен Россию, или они развалятся, как никому не нужные из-за нее...

росія (агресор) заблок…"
1328,1576042861153640448,RT @BrianKarem: The look on the faces of Russian leaders as Putin speaks says it all. Not a happy face in that crowd https://t.co/suyNJh1ZNJ
1329,1576042861358743554,"RT @JackPosobiec: Entire West Wing is scrambling, totally out of whack. NATO stuff came out of left field apparently, per WH staffer"
1330,1576042861476331521,🖨️ Cómo la caída de la Unión Soviética empujó a Putin a intentar recuperar la importancia global de Rusia https://t.co/2aLlKMPOXx
1331,1576042861941862401,"RT @HansMahncke: NATO should've been dissolved in 1991 when the purpose of its existence collapsed. Instead, Western elites kept creating n…"
1332,1576042861920866304,RT @nycsouthpaw: Core Republican institutions are now openly advancing illegal Russian claims and seeking to detach the United States from…
1333,1576042862072188929,"RT @rulajebreal: .@CPAC deleted this pro-Putin tweet.
Additional proof CPAC stands for authoritarianism, rather than conservatism. https://…"
1334,1576042862210613249,@MauvisSongBird @JamesKroeger5 @TulsiGabbard Out of context. Deliberate spin…You left out the comment was in response to US/NATO ‘s escalation.
1335,1576042862327738368,"RT @1MarkMoss: Take a min and read this translated thread from Putin talking to the world 👇

Its the same talk Meloni in Italy used to rise…"
1336,1576042862503862272,"RT @JhoneSmith7: Возможно, ошибусь, но не Венгрия будет главным противником быстрого вступления Украины в НАТО.
Германия.
По совокупности п…"
1337,1576042862726107136,"RT @Dr_Bry_So_Fly: While the Southeastern US is literally flooding, today, the federal government is sending over $12 billion to help.....…"
1338,1576042862696812544,RT @NoLieWithBTC: Putin is now repeating the exact same anti-LGBT propaganda that Republicans spew.
1339,1576042862818758661,RT @BaddCompani: 'Putin is a fool': New York Times reveals audio of Russian soldiers phon... https://t.co/JFPmTPkXQP via @YouTube
1340,1576042863364018182,@FPWellman @TheRickWilson @mschlapp Putin's check probably bounced.
1341,1576042863439159296,"RT @fuecks: Der Westen muss jetzt das militärische Momentum der Ukraine im Osten stärken, bevor Putin neue Truppen an die Front werfen kann…"
1342,1576042863468900352,RT @HosakaSanshiro: NATO諸国防衛関係者は、ウクライナは欧州に代わり欧州境界に生じた「巨大な北朝鮮」と戦っている、と認識。最後までロシアとの「話し合い」を夢見た欧州の政財界もノルドストリーム爆破によってロシアは戻れない一線を越えた、と認識（実際ロシアはそう…
1343,1576042863678267392,"RT @SputnikMundo: ""Ahora somos más fuertes porque estamos unidos"": así fue el discurso completo de Putin https://t.co/ewG5hqc06S https://t.…"
1344,1576042863602696192,"RT @tschitanov: Из России сбежали десятки тысяч крыс, а пришли 7 миллионов НАСТОЯЩИХ россиян, знающих цену слову Родина. Россия оздоравлива…"
1345,1576042863968018432,"RT @maria_drutska: Zelensky addressing the russian mobilised forces: ""Tattoo your name to your bodies so we know how to contact your relati…"
1346,1576042863871160320,"RT @RepThomasMassie: Congressional leaders put funding for EVERYTHING in one bill, so if anyone votes no (for instance because they don’t b…"
1347,1576042864194203648,"RT @KonstantinKisin: I wish every single person in the West would listen to Putin's speech. Obviously, that won't happen so let me summaris…"
1348,1576042864428994560,RUSSIA IS WINNING! USA is being destroyed..get the picture?
1349,1576042864328392704,@TudorDixon @seanhannity @gretchenwhitmer I saw your campaign beliefs are the same as Putin! https://t.co/OpLETSucPv
1350,1576042864987238400,RT @kiraincongress: Best time to kick #russia out of the @UN. We hope you don’t need another act of such a fragrant violation of internatio…
1351,1576042865007869952,"RT @MargiNowak: Please share. No paywall.

Russian opposition leader Alexei Navalny is serving a nine-year sentence in a maximum-security p…"
1352,1576042864915554305,"@beehivegov UN Charter Article 27(3) requires abstention of any party to a dispute ""in decisions under Chapter VI, and under paragraph 3 of Article 52, a party to a dispute shall abstain from voting."" 
Why has Russia been permitted to VETO anything? Veto is only by No vote."
1353,1576042864995225603,RT @lee_manwaring: Putin has just killed 23 civilians in one of his newly claimed annexed regions...he is killing the people who voted to j…
1354,1576042865222111233,RT @TeiichiAoyama: 以下は昨日のプーチン大統領による歴史的大演説の全文日本語訳です。ぜひ、お読みください。青山貞一https://t.co/8VVQvHuJ2T https://t.co/sS5BC9NJHs
1355,1576042865234362368,"RT @alexismoncayo: Ignorantes, en la foto no constan solo legisladores ""correístas"", está Coco Abedrabbo socialcristianos y Daniel Noboa hi…"
1356,1576042866228736000,@KonstantinKisin Thank you for translation. Agree 100% with Putin. West is imposing their order world over and some countries like India have adopted it without resistance and we are going through a tough phase crumbling our society and family values which west is pushing through our throat
1357,1576042866559700992,"@ProjectLincoln @smallsoulbites @TuckerCarlson I don't want to go to war with Russia. No sane person wants war.
But the thought of arresting Carlson for collaborating with the enemy has a certain appeal.
... okay, it has a HUGE appeal. 
#FoxNewsForNazis
@FoxNews"
1358,1576042866958544896,@sandumaiamd Help Ukraine with practical actions!
1359,1576042866857496576,"RT @RepThomasMassie: Congressional leaders put funding for EVERYTHING in one bill, so if anyone votes no (for instance because they don’t b…"
1360,1576042866425868289,"Japanese Prime Minister #FumioKishida reveals plan to impose more sanctions against #Russia, pledges to work with #G7 for more support for #Ukraine https://t.co/Qdt9A46amL"
1361,1576042867570929664,RT @MeidasTouch: So strange how the lies and disinformation tactics used by Putin in his speeches line up exactly with what Republicans and…
1362,1576042867696418816,@TeamPelosi Ukraine is not in the US.
1363,1576042867901968384,"@seanhannity Once America finds out how you tried to take over the election, you will need to Lawyer up!  Putin Lap Dog!"
1364,1576042867989958656,"Threats of nuclear attack, threats of war, charges and counter charges, 300,000 Russians drafted, angry denunciations by presidents, red lines drawn...

This is getting close to the Cuban Missile Crisis.

Biden: America Won’t Be Intimidated by Putin https://t.co/CxJiBufO29"
1365,1576042868346851329,"RT @DylanBurns1776: Putin is citing transgender people during his speech explaining why they are annexing Ukrainian territory

You can't ma…"
1366,1576042869659357185,RT @DanRather: Can we talk about the Americans who see Putin as the ally and Biden as the enemy?
1367,1576042869827067904,RT @PutinDirect: Putin: The West is blocking Russian efforts to donate fertilizer to the poorest nations. https://t.co/jmikxLR3Yc
1368,1576042869919715328,"RT @BBCWorld: ""We will ensure he loses this illegal war""

UK PM Liz Truss condemns Vladimir Putin's plans to formally annex four Ukrainian…"
1369,1576042870040977409,"RT @Filomen03258997: @McFaul Do you speak the truth? 😏
 Let's check 🧐
The six  constituent republics that made up Yugoslavia were:
Bosnia,…"
1370,1576042870326276096,"RT @Ukraine: Six obvious truths:

1. Luhansk region is Ukraine
2. Donetsk region is Ukraine
3. Zaporizhzhia region is Ukraine
4. Kherson re…"
1371,1576042870523408385,"RT @KonstantinKisin: That's the end of the speech. As I said from day 1, the purpose of what Putin is doing in Ukraine is to throw the West…"
1372,1576042870405881856,"My Russian friends are not all 100% supportive of Alexey Navalny but at this time, he may be the best hope: https://t.co/88fnHx1bPn"
1373,1576042870674374656,RT @TeiichiAoyama: 以下は昨日のプーチン大統領による歴史的大演説の全文日本語訳です。ぜひ、お読みください。青山貞一https://t.co/8VVQvHuJ2T https://t.co/sS5BC9NJHs
1374,1576042870859255809,"RT @LOCthedreamer1: So Putin has offered peace talks with the caveat that the annexation holds and Zelensky has refused.

Watch how the med…"
1375,1576042870984740864,RT @McFaul: Putin today wants you to forget that an overwhelming majority -- 92.3%. -- of Ukrainian voters supported a referendum on indepe…
1376,1576042871157059585,"RT @Kremlinpool_RIA: Зеленский заявил, что Украина не будет проводить никаких переговоров с Россией, пока Путин президент. Ну, никогда, так…"
1377,1576042871186083840,"RT @7saltamontes: Son el espejo en el que nos tendremos que mirar todos de acá en adelante, ucranianos."
1378,1576042871357992960,"RT @KonstantinKisin: I wish every single person in the West would listen to Putin's speech. Obviously, that won't happen so let me summaris…"
1379,1576042871529971712,"RT @Timcast: so let me get this straight

it is the approved narrative that Russia bombed its own pipeline and its a conspiracy that Russia…"
1380,1576042871647444992,RT @frontlinepbs: An especially shocking moment for Putin was the death of Libyan dictator Muammar Gaddafi. He dwelled on it and was determ…
1381,1576042871610040320,"""The strategy should be to ensure that Russia and its government naturally, without coercion, do not want to start wars and do not find them attractive. Right now the urge for aggression is coming from a minority in Russian society."" 
#Russia #RussiaIsATerroristState #Ukraine https://t.co/Kwv5Uj5Sra"
1382,1576042872041709568,"RT @BaddCompani: @RandPaul And there from all over the country, that's what Americans do, this isn't anything new, in fact, it's kinda a tr…"
1383,1576042872394375168,RT @liz_churchill1_: The same Legacy Media that accused Trump of starting a Nuclear War…is the same Legacy Media currently supporting a Nuc…
1384,1576042872880902144,"@FCDOGovUK GO TO HELL. You're on the path.

https://t.co/KEFclWQDk7"
1385,1576042873069637632,"RT @srek8: Ukraine War, 30 September 2022: Lyman Pocket by Tom Cooper https://t.co/TY39PGWQ14"
1386,1576042873023127552,"RT @noclador: russia blew up its own Nordstream pipelines for two reasons:

• so that gazprom can stop delivering gas to Germany without ha…"
1387,1576042873350676480,"RT @Blue_Sauron: Ukrainian forces in Yampil area.

Destroyed Russian Tigr-M IMV seen at 0:16

#Russia #Ukraine https://t.co/tbPaaqqeXv"
1388,1576042873497133056,RT @GuerreroCubano2: Aterradora denuncia de Fox News en EEUU: reconoce que EEUU tuvo desde antes del inicio de la guerra un plan diseñado p…
1389,1576042873887547392,"RT @yamazogaikuzo: 岸さんの言う通り。
これまで防衛予算に含まれなかった海上保安庁などの予算だけでなく、国土強靭化に含まれる予算などもかき集めて、見かけ上の防衛予算を膨らませようという姑息なやり方が通れば、国の守りなど成り立たず、他国の侵略を呼び込む亡国の道と…"
1390,1576042874025934848,RT @thebradfordfile: The President of the United States has never been weaker--everyone including Putin knows it.
1391,1576042874114052097,"5/5 Se pondrá el caldero tanto como llegó a estar durante la Crisis de los Misiles en Cuba en 1962, pero llegado el punto sentarán a Zelensky a negociar. Si, los mismos que ahora le dictan el guión, (Occidente) lo obligarán a sentarse a pactar en los términos que Rusia exija."
1392,1576042874319224832,RT @TeiichiAoyama: 以下は昨日のプーチン大統領による歴史的大演説の全文日本語訳です。ぜひ、お読みください。青山貞一https://t.co/8VVQvHuJ2T https://t.co/sS5BC9NJHs
1393,1576042872838635521,"Russia:Ukraine, Lieutenant general and State Duma deputy Andrei Gurulev made a statement about the situation in Krasny Liman...30-09-2022 https://t.co/OiHKRILrob"
1394,1576042874336337920,"RT @TpyxaNews: Canada supports Ukraine's bid to join NATO, - Canadian Foreign Minister Melanie Joly.

“Our position has not changed. We bel…"
1395,1576042874688315392,RT @fandetv: VIDEO ⚡️ Le Président Vladimir #Poutine dénonce les dérives #LGBT occidentales telles que le mariage homosexuel et la propagan…
1396,1576042874717601792,RT @SgforgoodStella: Right now in Red Square #Moscow #Russia https://t.co/oX1ng7nb8M
1397,1576042874822541313,RT @pvtjokerus: Marching and provoking us all right into WW3.
1398,1576042875325816832,"RT @JamesMelville: Sanctions aren’t crippling “Putin’s war machine”. Instead, it’s crippling the entire continent of Europe. It’s time for…"
1399,1576042875476852736,"RT @wartranslated: They might attempt to repeat something, or at least to keep 🇺🇦 forces busy. 🇺🇦 will see everything in advance.

🔥 Moscow…"
1400,1576042875556892672,"RT @KonstantinKisin: The rules-based order the West goes on about is ""nonsense"". Who made these rules? Who agreed to them? Russia is an anc…"
1401,1576042875447484417,RT @ONASICK1NE: https://t.co/ryFDiwWMl2
1402,1576042876416700418,"RT @SkyNewsAust: Former Howard government minister Peter McGauran says Russian President Vladimir Putin has “lost the war”.

https://t.co/Z…"
1403,1576042876508590080,"RT @mhmck: Political/military leadership of the Russian fascist state have stated unequivocally their war is against the West.

Ukraine is…"
1404,1576042876810956801,"RT @UAWeapons: #Ukraine: Foreign fighters with the Ukrainian International Legion captured a Russian BMP-2M ""Berezhok"" upgraded IFV during…"
1405,1576042877003583488,RT @rblommestijn: Zelensky wil graag een Derde Wereldoorlog. Hopelijk is er nog iemand met een beetje gezond verstand binnen de NAVO en wor…
1406,1576042877083586560,RT @KyivIndependent: ⚡️BREAKING: Ukraine officially applies for NATO membership.
1407,1576042877053911041,"RT @mhmck: The only criteria for NATO membership:

be a European country
be able to contribute to collective security
have existing members…"
1408,1576042877188444160,RT @manaf12hassan: @theworldiscrazy Die USA sind auch für diesen Krieg mindestens mitverantwortlich. NordStream 1/2 sollten schon längst pu…
1409,1576042877620146176,"@Rich56994461 Yes, blame Biden, not Putin... it makes perfect sense... You are brilliant."
1410,1576042877876305920,@jacksonhinklle Love these funky names you Putin Agents give yourselves.
1411,1576042877943042048,"RT @leslibless: The House just passed the bill that sends another $12.3 Billion to Ukraine.  10 Republicans voted in favor of it:

Kinzinge…"
1412,1576042878153150464,@AdamKinzinger @joncoopertweets @TuckerCarlson you are a traitor. F off to Russia
1413,1576042879100719104,"RT @MayoIsSpicyy: I still can’t believe that Fox News has part of America spouting Russian propaganda for Putin. 

Who else wants Fox News…"
1414,1576042879075897344,RT @AnarSomuncuoglu: Siz tabii Kazakistan'ın Putin'in konuşmasını ve ilhakı tartıştığını düşünüyorsunuz. Ama Kazakistan'ın yerli ve milli g…
1415,1576042879201718273,Who blew up the pipeline? Was it Putin or Jill Biden?
1416,1576042879004200960,"RT @MWT021: ロシアがウクに核攻撃したら
報復核攻撃があるというのが、ある方の主張
じゃあ、どこが？って聞いたら話題を変えた
報復核攻撃した相手にロシアは報復核攻撃を
するでしょうね、それがNATOならNATOと
核のパイ投げってことになる
そしてNATOに核戦争する…"
1417,1576042879364915201,@demokrassee @OTregub @DelhiMuse @MacaesBruno In mess of russia.
1418,1576042879717605376,I’m just trying to make it better. You come from Ukraine
1419,1576042879935737856,"RT @jaccocharite: Putin on the courage of the people of Donbass

 ""People lined up in the street at one of the polling stations and the she…"
1420,1576042880346755072,"RT @mhmck: The Russian fascist invaders in Borova, Kharkiv region, have one line of retreat – along a road eastwards to Svatove.

Ukrainian…"
1421,1576042880866451457,"日本がウクライナを支持するでいいんだが、NATO じゃないんだからロシアを名指しで非難することは止めたほうがいいんじゃない。
それを口実にプーチンが日本に武力攻撃しないとも限らない。
サダムフセインみたいに黙って動けばいいんだよ。 https://t.co/03nETQ0kgc"
1422,1576042880988512257,RT @MacaesBruno: India abstains on UN resolution to condemn Russia’s annexation of Ukrainian land. Stunning
1423,1576042881021710336,"RT @AFPphoto: War leaves Ukraine farming village queueing for food. #AFP
 📸 @YasuyoshiChiba https://t.co/Mf9rVC40pm"
1424,1576042881378185216,@WarnockDouglas @TheTNHoller @CPAC They can live in Russia for all we care.
1425,1576042881499860992,"RT @PianoGeek420: I was reminded NATO is a defense treaty. Touché. Still, collectively we could stop Putin in no time. It would just be cat…"
1426,1576042882007412736,"RT @tarnowska_magda: 🇺🇦 
Wojna... https://t.co/KH4CCHFKHE"
1427,1576042882561105920,"RT @ArturoRojillo: Vaya día se le ha quedado a Zelensky y a todos los anti rusos y pro ucranianos...
En el mismo día, Rusia firma la anexió…"
1428,1576042882472898561,RT @AdamKinzinger: Brilliant analysis
1429,1576042882821017600,"RT @FiorellaIsabelM: “The ongoing collapse of Western hegemony is irreversible. And I repeat: things will never be the same.

Today, we are…"
1430,1576042882766557184,"RT @KonstantinKisin: I wish every single person in the West would listen to Putin's speech. Obviously, that won't happen so let me summaris…"
1431,1576042882880131072,"RT @EmmaRincon: Si yo fuera ruso estaría pidiendo de inmediato la dimisión de Putin. Sé que viven en una autocracia (como nosotros), pero s…"
1432,1576042882892386305,"@RustyPelican3 @RSBNetwork Yeah if trump can just say ""that's bad don't do that"" it'll make it all better and then Putin will say, ""you know what, despite the U.S. essentially pressuring and taunting us into invading Ukraine due to the reasons your media refuses to report, Trump makes a great point"""
1433,1576042883307962368,RT @DanRather: Can we talk about the Americans who see Putin as the ally and Biden as the enemy?
1434,1576042882779136000,"@MichelCaballero @Comando_Activo1 ""el ladrón de tu corazón"". Este compite con zelensky a ver quién es más gafo"
1435,1576042883400208384,"Tres triste, oui... https://t.co/nyDKfxGi1w"
1436,1576042883412811776,https://t.co/Pj27Tnhusu
1437,1576042883970633728,"RT @DrTalAbdulrazaq: Whenever I see establishment Western analysts decrying Putin's ""illegal war"" or ""illegitimate annexation"" of Ukraine's…"
1438,1576042884226174977,i believe in neo-paleo-capitalism with Soviet characteristics
1439,1576042883932569600,@MSsilverside @UAWeapons Ukrainian Army specifically asked for DPICM shells but Biden Admin said no dice. https://t.co/dVcN7feIz4
1440,1576042884259667968,"RT @tarnowska_magda: 🇺🇦 
Wojna... https://t.co/KH4CCHFKHE"
1441,1576042884893376512,"Excelente discurso. Tiene mi voto, Presidente Putin. Proceda. https://t.co/JeVCKfGw6l"
1442,1576042885127974912,"RT @KyivIndependent: ⚡️Zelensky: Ukraine won't negotiate with Putin.

Ukraine offered Russia ""to agree on coexistence on equal, honest, dig…"
1443,1576042885224730625,"RT @Timcast: so let me get this straight

it is the approved narrative that Russia bombed its own pipeline and its a conspiracy that Russia…"
1444,1576042885245329409,RT @WORLDONFIRE99: Joint solidarity statement to the referendum voters in the Republic of Donestk &amp; Luhansk &amp; regions of Kherson &amp; Zaporizh…
1445,1576042885308301313,"RT @TracyCo19898101: Can we talk about the Americans who see Putin as the ally and Biden as the enemy?
#上海  #上海资源 https://t.co/0jaSJhKFse"
1446,1576042885690294272,RT @antidot90: Rusya Devlet başkanı Putin'in bugün ki konuşması. Ailesizleştirme ve cinsiyetsizleştirme projelerine vurgu yapıyor. Bizim ba…
1447,1576042885707100161,"RT @BUNKUROI: プーチンが核使用を決断する可能性が最も高いのは①西側が直接の軍事介入せず、②ウクライナで決定的な戦果を得られる、と判断した場合だとISW。
でも、そうとも限らないところが難しい問題"
1448,1576042886046527488,RT @DanRather: Can we talk about the Americans who see Putin as the ally and Biden as the enemy?
1449,1576042886394961922,"RT @Angry_Staffer: Cool. 

In that case, might as well give them whatever they need to take the fight inside Russia — the real one, not the…"
1450,1576042886524637185,RT @SamRamani2: Only 4% of Russians support a tactical nuclear strike as a response to Ukraine's counter-offensive
1451,1576042886931484672,"RT @KonstantinKisin: Russia ""understands its responsibility to the international community"" and will ""do everything to cool the heads of th…"
1452,1576042885681537024,free pdf The Story of Russia https://t.co/8RHcKZxoAS https://t.co/5bClPSEQ23
1453,1576042886965080066,RT @ndtv: 🔴 #BREAKING | Ukraine's Zelensky says submitting an accelerated application to join NATO military alliance https://t.co/x4y5lExa9…
1454,1576042887141150721,"RT @pouriazeraati: @apmassaro3 Thank you @apmassaro3
We stand by Ukraine, too 

We have to win both in Iran and in your country, no other c…"
1455,1576042888009768960,RT @RonFilipkowski: I listened to Putin’s translated speech today. It really was stunning how closely it mirrored the daily messaging of MA…
1456,1576042888491782144,"@ScholSlade @dananessel @MIGOP Well fascist it’s in America’s long term interest to promote and support democracies whenever we can. It opens markets and we benefit from the cooperation. So by supporting Ukraine against a criminal kleptocrat, we actually help ourselves."
1457,1576042888529842176,"RT @RepThomasMassie: Congressional leaders put funding for EVERYTHING in one bill, so if anyone votes no (for instance because they don’t b…"
1458,1576042889397686272,"RT @KyivIndependent: ⚡️ Putin signs decree on routine autumn conscription. 

Russian President Vladimir Putin signed a decree on Sept. 30 a…"
1459,1576042889330577409,RT @king_alouise: @Ukraine @joncoopertweets Right? https://t.co/mTBduseIGl
1460,1576042889804599296,RT @Jams58FL: @WhatSquinkyEye @Kimmierae45 @aloverofblueeee @Sgtnewsnetwork Byden could rebuild majority of AMERICAN homes for what he's se…
1461,1576042889897213958,RT @masjp72: 米は『ドイツ、日本、大韓民国などを占領し、対等な同盟国だと皮肉っている。聞け！どんな同盟なんだろう。これらの国の指導者がスパイされ、国家元首がオフィスだけでなく自宅まで盗聴されていることは全世界が知っている。奴隷のように黙ってこの野暮ったさを飲み込んで…
1462,1576042889984950274,RT @OlenaHalushka: Don't forget about these courageous women who were saving the lives of servicemen and civilians in #Mariupol up until ru…
1463,1576042890177847296,"@PaspaPetra @marian_semm @u_me_reality mE hat Scholz gerade dafür gesorgt, das 🇩🇪 für 🇪🇺 den von Putin angezettelten Wirtschaftskrieg gewonnen hat - durch europäische Solidarität mit 🇵🇱🇫🇷, dank der viertgrößten Gasspeicher weltweit. 
Gewerkschafter sind den Umgang mit Erpressern halt gewöhnt 🤷"
1464,1576042890383745024,"@FayerLevi @hoje_no Se a Russia não merece, imagine os EUA e Reino Unido?"
1465,1576042890756648960,Знищити до останнього харашего виблядка. #Zaporizhzhia #RussiaIsATerroristState https://t.co/iQ3wfVWC1A
