,textID,tweet_text
131,1576025626166730752,"RT @TristanSnell: Trump tried to overthrow what he could not win.

Putin now tries to annex what he could not win.

Thus always with tyrant…"
132,1576025626414178304,@Miriam_Junne Putin = Hitler
133,1576025626435547138,"RT @stuartpstevens: Here it is. This is the divide. Yes, Biden is supporting Ukraine. The @CPAC MAGA world are doing Putin’s work helping R…"
134,1576025626733002752,"@Bearshevik Right and the descendants of those Ukrainians speak Russian and live in Odessa, Donbas, Mariupol. This are the people outcast but Ukrainian speaking Ukrainians."
135,1576025627047575552,RT @deborahamos: Thread
136,1576025626951094273,First Trans US Army Officer Accused of Treasonous Plot to Sell Classified Docs to Russia via @WestJournalism https://t.co/OGi27fKvTz
137,1576025627320152064,RT @vicky_ridgely: @RpsAgainstTrump @LaineyMart HOPE HE NEVER GIVES ANYTHING TO PUTIN.
138,1576025627580403714,U.S. imposes new sanctions over Russia’s illegal annexation https://t.co/1XsJtXObEe
139,1576025627773526016,RT @DanRather: Can we talk about the Americans who see Putin as the ally and Biden as the enemy?
140,1576025627609640961,"@YGalanter @davidfrum @billmckibben @joshtpm @JuliaDavisNews @RadioFreeTom @CPAC Wow, CPAC is really in bed with Vlad. Reading those talking points straight from Moscow. No shame."
141,1576025627991252992,"RT @vlad_faraponov_: putin declares an attempt to annex about 15% of Ukraine. 
Ukrainians in Kyiv downtown three hours after that almost ce…"
142,1576025628163596293,RT @JackPosobiec: Putin just said the West is pushing gender change experimentation on children and doing the work of Satanism
143,1576025628280639488,"RT @KyivIndependent: ⚡️ CNN: Biden calls Nord Stream pipeline leaks ‘deliberate act of sabotage.’

U.S. President Joe Biden accused Russian…"
144,1576025628528168960,"RT @11demo11: @Angry_Staffer I kind of knew the ""just say we won"" scheme originated with Putin, but how is he so bad at it? 
Are the sham r…"
145,1576025628650135552,RT @JRioboVTV: La cara de preocupación de Putin “aislado” es impresionante
146,1576025628650147840,"RT @maria_drutska: Zelensky addressing the russian mobilised forces: ""Tattoo your name to your bodies so we know how to contact your relati…"
147,1576025628691701760,"@chris18guinness @whostolemynames @MKoisisah @Reuters It's ok we already know all about #Ukrainian #propaganda, that doesn't change the fact that #Ukrainians voted for a comedians incompetent bravado when #Ukraine desperately needed a professional diplomat with experience, they voted for it, It's not our job to fix it.
#DarwinAwards"
148,1576025628968558593,"RT @jaynordlinger: Ukraine, NATO, Washington — these are villainous, or nearly so, to many on the American right. Andy Busch, of Claremont…"
149,1576025629170241536,"RT @Rimey_tig: When @StateDept rightfully condemns Russia’s acts but cowardly look away from Ethiopia as it commits the same violations, it…"
150,1576025629631254530,RT @FiorellaIsabelM: Everyone should read Vladimir Putin’s speech to truly understand what this is about. Here is a thread of key parts. I’…
151,1576025630059433984,"RT @RepThomasMassie: This year, under the speakership of @SpeakerPelosi, Congress will spend more on Ukraine than we will spend on roads an…"
152,1576025630357221376,"RT @matt_meeta: Ukraine: ""Russia is committing war crimes""
NATO: ""Russia is committing war crimes""
Reporters: ""Here images of the war crime…"
153,1576025630499799040,"RT @mae_rusia: 💬 Presidente Vladímir Putin: Occidente no escatima medios para preservar el sistema neocolonial que le permite parasitar, y,…"
154,1576025630512418818,"@kimmasters @roripierpont1 Hi Kim,

Would you mind explaining how being opposed to the chemical and surgical destruction of a child's sexual and reproductive organs equals supporting Putin?

Thanks,

-Todd"
155,1576025631128551425,RT @DanRather: Can we talk about the Americans who see Putin as the ally and Biden as the enemy?
156,1576025631292555264,"RT @WallStreetSilv: Just curious ...

Do you support the USA going to war with Russia over Ukraine?"
157,1576025631716184064,"@OlenaHalushka @kacharyshka Rest in peace Yaroslav 🌻 brave defender of Ukraine and democracy 💛💙
#StandWithUkraine"
158,1576025631959453696,"RT @Unrulycat2511: President Zelenskyy ของยูเครน แถลงลงนามใบสมัคร ขอเป็นสมาชิก NATO ทันทีหลังรัสเซีย ทำพิธีลงนามผนวกดินแดน
https://t.co/Du6…"
159,1576025631976214529,RT @liz_churchill1_: The same Legacy Media that accused Trump of starting a Nuclear War…is the same Legacy Media currently supporting a Nuc…
160,1576025632131063808,RT @Isuzu_T: 「はい、ウクライナ東部はロシアね。ゼレンスキーは戦争やめて」というプーチンに対して、「NATO加盟申請したわ」で返すゼレンスキー、完全にこれ https://t.co/DfcRDsneAN
161,1576025632341135361,RT @statsjamie: 🚨 | UK announces getting rid of the 45% tax rate that will cost £2.4bn next year - IMF intervenes and markets in meltdown.…
162,1576025632474963968,"RT @AnibalGarzon: Para hacer más análisis objetivos y menos apología sobre conflicto de Ucrania, se debe hablar más del Golpe Euromaidan, G…"
163,1576025632567595009,RT @esCesarVidal: Andan mentecatos diciendo que las armas de Putin son el gas y el frío. NO. Si no hubierais aplaudido como focas a Zelensk…
164,1576025632982507520,RT @AP: President Joe Biden has signed into law a bill that finances the federal government through mid-December and provides more military…
165,1576025633624248320,RT @ANI: India abstains from a resolution condemning referendums in Ukraine at United Nations Security Council (UNSC) https://t.co/Sqt0I342…
166,1576025633691676672,"RT @sahouraxo: ""NATO is not a defense alliance, it's a war machine. Ask the people of Afghanistan, Iraq or Libya."" https://t.co/sk9wMJVzyl"
167,1576025633582247937,"RT @Evegr33n: Después de años de creerme toda la propaganda gringa, ya que ellos te dicen quién es el malo y quién es el bueno, de a poco m…"
168,1576025634085609472,"RT @KyivPost: 📸 #Zaporizhya strike: 24 dead, 36 injured as a result of Russia’s strike on a civilian convoy.

Pic: Pravda Gerashchenko TG c…"
169,1576025634165641216,"RT @disclosetv: JUST IN - Russia vetoed and China, India, and Brazil abstained from voting on the UN Security Council resolution condemning…"
170,1576025633771163649,RT @McFaul: Papers signed in the Kremlin don't determine who has sovereignty over Ukrainian lands. Ukrainian soldiers marching on Lyman do.
171,1576025634325016576,RT @jrheisler: @MayraFlores2022 At what point will you start putting democracy over Russia?
172,1576025634362429441,"RT @hoje_no: Vladlen Tatarsky, um dos muitos propagandistas do Kremlin convidado p/o discurso de hj de Putin: ""Derrotaremos todos, mataremo…"
173,1576025634459226113,"RT @joncoopertweets: If you support Putin, you should be BANNED from running for political office.

END OF STORY."
174,1576025635096473600,"RT @Hqdepot1: @ksorbs @GOP important to me is, those Red states no longer believe that Democracy is the ONLY objective, while those courage…"
175,1576025635134136320,"@JackPosobiec This guys a complete buffoon - as are you , obviously. He’s full of it . Might as well be working for Russia 🇷🇺. Wow"
176,1576025635306504192,RT @VVP2_0: Все 30 стран-членов НАТО просто обязаны незамедлительно положительно отреагивать на заявку Украины о вступлении в альянс.
177,1576025635129917441,"RT @joshtpm: Even for CPAC this is pretty remarkable. Referring to these 'annexed' provinces as ""Ukrainian-occupied territories"". This is r…"
178,1576025635666817025,"RT @AhmadFaezal4: “Putin Tak Peduli Apa Barat Nak Kata” 

Putin dah umumkan empat wilayah Ukraine sekarang dah jadi hak milik Rusia. Semua…"
179,1576025635512004608,RT @jpg2t785: アメリカのバイデン大統領は1兆7800億円のウクライナ経済軍事支援案に署名。
180,1576025636077940737,RT @aviation07101: @Roomi_pk Will US allow Harpoon on non-US/NATO platform? Need of a good anti-ship missile preferably stealthy cruise mis…
181,1576025636182769669,RT @soledadobrien: American conservatives as a mouthpiece for Putin. Interesting to watch.
182,1576025636980023296,@mtracey So...you don't dispute the fact you don't know shit about Donbas? Progress?
183,1576025637026160641,"Stop crying, you bunch of fascist cockbags. https://t.co/WlBwEitCzc"
184,1576025637214486528,"RT @olgatokariuk: Putin in his speech made it clear that Russia is at war with the West. Still, some people in the West continue to believe…"
185,1576025637520670720,RT @cromulenttweet: @CPAC Just move to Russia and save us all the time. Jesus Christ this is pathetic
186,1576025637546233856,"RT @LorenzoTheCat: I swear, the upcoming Nobel Peace Prize better go to the Ukrainian people. And their cats! ❤️🇺🇦❤️ https://t.co/zBxsNYIdeR"
187,1576025638007234560,RT @MSnegovaya: .@Biz_Ukraine_Mag: “Vladimir Putin may well be the first leader in history to attempt annexations while his army is retreat…
188,1576025638145646592,"RT @Timcast: Timcast IRL - Ukraine Files To Join NATO Which Would Formally Start WW3 w/Will Chamberlain

https://t.co/cvMeTxI1so"
189,1576025638162481152,"RT @Stonekettle: Putin has just declared the annexation of Ukraine. 

Putin is literally rebuilding the Soviet Union (minus the Soviet part…"
190,1576025638297038848,"@privetbro1 Apakah mereka pemimpin2 daerah yang baru referendum? 
Mang Putin kelihatan kecil ya"
191,1576025639127130112,"@CyberPunkCortes @SidPolitics @Steve_Sailer @PhillipsPOBrien @TheAtlantic Ukrainian casualties are in the tens of thousands, at the very least. A smart army would have overthrown the Kiev regime, saved themselves, and negotiated with Russia."
192,1576025639143895040,"@CNNEE Putin took Crimea during Biden as vice president (2014) and today he took another country

Putin knows that Biden is weak and mediocre he lost two countries in a year.
Putin  humiliated Biden

We are in such mess, the Biden regime is a nightmare like this country has never seen"
193,1576025639244947458,"RT @tuelo111: #OPadreNaGlobo
No meio do caminho havia uma padre
Havia um padre no meio do caminho
O luladrão trupicou na pedra
O padre foi…"
